Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
10,78,287,16.997,71.899,973.15,6.915
10,78,287,16.997,72.266,973.224,7.195
10,78,284,16.997,59.814,968.39,10.218
10,78,284,16.997,60.059,968.39,10.601
10,78,281,16.997,59.448,968.976,11.92
10,78,280,16.997,57.983,969.049,12.049
10,78,294,16.997,80.566,968.17,8.624
10,78,295,16.997,81.055,968.17,8.646
10,78,295,16.997,81.177,968.17,8.99
10,78,304,16.997,83.252,968.902,10.404
10,78,298,16.997,80.811,968.829,8.001
10,78,297,16.997,81.421,968.829,7.728
10,78,298,16.997,79.346,969.488,6.182
10,78,292,16.997,72.266,967.071,7.322
10,78,292,16.997,72.632,967.071,6.844
10,78,292,16.997,72.266,966.998,6.707
10,78,294,16.997,71.777,966.998,6.343
10,78,297,16.997,71.411,966.925,6.399
10,78,298,16.997,71.655,966.925,6.385
10,78,292,16.997,67.871,967.877,4.241
11,78,292,16.997,79.956,968.902,11.375
11,78,297,16.997,80.566,968.829,10.904
11,78,297,16.997,80.078,968.829,11.236
11,78,291,16.997,77.881,968.976,11.151
11,78,304,16.997,74.341,967.73,9.115
11,78,304,16.997,74.707,967.657,9.466
11,78,305,16.997,71.167,967.364,8.946
11,78,308,16.997,74.829,967.218,8.88
11,78,309,16.997,74.829,968.536,7.855
11,78,308,16.997,75.439,966.998,7.391
11,78,330,16.997,74.097,967.804,11.297
11,78,302,16.997,74.585,968.39,8.663
11,78,305,16.997,63.843,970.221,5.962
11,78,309,16.997,65.918,970.294,6.272
11,78,305,16.997,70.435,971.612,7.698
11,78,292,16.997,62.5,971.1,8.538
11,78,302,16.997,35.522,970.147,3.462
11,78,294,16.997,80.688,970.367,4.583
11,78,302,16.997,80.078,971.393,3.103
11,78,308,16.997,62.012,971.246,1.084
12,78,313,16.997,73.486,968.536,3.824
12,78,273,16.997,43.335,971.1,4.825
12,78,270,16.997,43.701,971.173,4.734
12,78,270,16.997,44.189,971.1,4.546
12,78,4,16.997,49.194,971.026,6.846
12,78,319,16.997,52.368,973.59,9.014
12,78,319,16.997,50.659,973.736,8.724
12,78,291,16.997,51.758,973.956,12.186
12,78,292,16.997,52.734,973.883,12.823
12,78,288,16.997,52.612,973.81,12.577
12,78,289,16.997,53.223,973.736,12.806
12,78,288,16.997,54.199,973.81,12.674
12,78,287,16.997,54.199,973.956,12.206
12,78,292,16.997,54.688,973.883,11.737
12,78,291,16.997,54.443,973.956,12.264
12,78,301,16.997,48.584,973.224,12.01
12,78,301,16.997,47.363,973.517,12.43
12,78,316,16.997,62.012,974.615,10.748
12,78,323,16.997,63.721,974.469,11.278
12,78,322,16.997,65.308,974.322,11.778
12,78,299,16.997,56.641,974.762,10.167
12,78,302,16.997,56.641,975.201,10.704
12,78,306,16.997,57.495,975.055,10.809
12,78,297,16.997,41.382,971.905,10.699
12,78,292,16.997,39.551,972.271,9.18
12,78,291,16.997,35.767,972.345,8.253
12,78,319,16.997,36.133,972.784,10.389
12,78,235,16.997,31.25,969.928,12.679
12,78,235,16.997,31.372,970.001,11.375
1,78,117,16.997,39.917,971.246,8.15
1,78,114,16.997,38.574,971.1,9.608
1,78,53,16.997,48.462,970.294,5.921
1,78,128,16.997,43.457,969.488,8.062
1,78,60,16.997,60.791,967.584,4.964
1,78,93,16.997,57.373,967.95,6.478
1,78,101,16.997,57.739,967.95,6.922
1,78,105,16.997,54.81,968.243,6.524
1,78,119,16.997,54.077,968.463,7.005
1,78,322,16.997,48.584,973.736,7.232
1,78,297,16.997,38.452,971.686,4.629
1,78,294,16.997,39.063,971.246,4.744
1,78,318,16.997,42.48,972.857,3.506
1,78,312,16.997,25.635,972.345,8.135
1,78,322,16.997,24.536,972.491,8.301
1,78,320,16.997,25.513,972.491,8.301
1,78,111,16.997,35.889,972.931,11.373
1,78,306,16.997,30.884,973.224,4.195
1,78,287,16.997,24.536,972.638,6.075
1,78,302,16.997,26.611,972.784,6.226
1,78,281,16.997,28.442,973.81,7.068
3,78,291,16.997,19.409,966.705,1.172
5,78,322,16.997,24.78,969.415,8.636
10,60,305,16.997,70.435,968.536,11.845
10,60,304,16.997,70.435,968.536,12.516
10,60,304,16.997,70.313,968.463,12.873
10,60,312,16.997,69.092,968.902,11.524
10,60,318,16.997,66.04,970.074,12.929
10,60,301,16.997,67.749,970.147,9.035
10,60,302,16.997,68.97,970.074,8.898
10,60,299,16.997,61.401,970.807,6.691
10,60,304,16.997,61.401,970.953,5.406
10,60,289,16.997,73.853,972.638,6.537
10,60,287,16.997,71.899,973.15,6.343
10,60,287,16.997,72.266,973.224,6.608
10,60,284,16.997,59.814,968.39,9.801
10,60,284,16.997,60.059,968.39,10.103
10,60,281,16.997,59.448,968.976,11.011
10,60,280,16.997,57.983,969.049,11.187
10,60,294,16.997,80.566,968.17,8.612
10,60,295,16.997,81.055,968.17,8.59
10,60,295,16.997,81.177,968.17,8.962
10,60,304,16.997,83.252,968.902,9.645
10,60,298,16.997,80.811,968.829,8.007
10,60,297,16.997,81.421,968.829,7.797
10,60,298,16.997,79.346,969.488,6.155
10,60,292,16.997,72.266,967.071,7.259
10,60,292,16.997,72.632,967.071,6.852
10,60,292,16.997,72.266,966.998,6.669
10,60,294,16.997,71.777,966.998,6.292
10,60,297,16.997,71.411,966.925,6.353
10,60,298,16.997,71.655,966.925,6.382
10,60,292,16.997,67.871,967.877,3.876
11,60,292,16.997,79.956,968.902,11.192
11,60,297,16.997,80.566,968.829,10.825
11,60,297,16.997,80.078,968.829,10.937
11,60,291,16.997,77.881,968.976,11.008
11,60,304,16.997,74.341,967.73,9.079
11,60,304,16.997,74.707,967.657,9.395
11,60,305,16.997,71.167,967.364,8.81
11,60,308,16.997,74.829,967.218,8.854
11,60,309,16.997,74.829,968.536,7.802
11,60,308,16.997,75.439,966.998,7.432
11,60,330,16.997,74.097,967.804,10.218
11,60,302,16.997,74.585,968.39,8.529
11,60,305,16.997,63.843,970.221,5.922
11,60,309,16.997,65.918,970.294,6.194
11,60,305,16.997,70.435,971.612,7.582
11,60,292,16.997,62.5,971.1,8.406
11,60,302,16.997,35.522,970.147,3.494
11,60,294,16.997,80.688,970.367,4.486
11,60,302,16.997,80.078,971.393,3.113
11,60,308,16.997,62.012,971.246,1.167
12,60,313,16.997,73.486,968.536,3.778
12,60,273,16.997,43.335,971.1,4.811
12,60,270,16.997,43.701,971.173,4.703
12,60,270,16.997,44.189,971.1,4.471
12,60,4,16.997,49.194,971.026,6.612
12,60,319,16.997,52.368,973.59,8.786
12,60,319,16.997,50.659,973.736,8.284
12,60,291,16.997,51.758,973.956,11.997
12,60,292,16.997,52.734,973.883,12.68
12,60,288,16.997,52.612,973.81,12.408
12,60,289,16.997,53.223,973.736,12.663
12,60,288,16.997,54.199,973.81,12.535
12,60,287,16.997,54.199,973.956,12.176
12,60,292,16.997,54.688,973.883,11.566
12,60,291,16.997,54.443,973.956,12.234
12,60,301,16.997,48.584,973.224,12.068
12,60,301,16.997,47.363,973.517,12.347
12,60,316,16.997,62.012,974.615,10.357
12,60,323,16.997,63.721,974.469,10.788
12,60,322,16.997,65.308,974.322,11.045
12,60,299,16.997,56.641,974.762,9.816
12,60,302,16.997,56.641,975.201,10.656
12,60,306,16.997,57.495,975.055,10.641
12,60,297,16.997,41.382,971.905,10.572
12,60,292,16.997,39.551,972.271,9.185
12,60,291,16.997,35.767,972.345,8.162
12,60,319,16.997,36.133,972.784,10.34
12,60,235,16.997,31.25,969.928,12.543
12,60,235,16.997,31.372,970.001,11.145
1,60,117,16.997,39.917,971.246,7.746
1,60,114,16.997,38.574,971.1,9.214
1,60,53,16.997,48.462,970.294,5.766
1,60,128,16.997,43.457,969.488,7.841
1,60,60,16.997,60.791,967.584,5.161
1,60,93,16.997,57.373,967.95,6.838
1,60,101,16.997,57.739,967.95,7.151
1,60,105,16.997,54.81,968.243,6.72
1,60,119,16.997,54.077,968.463,7.295
1,60,322,16.997,48.584,973.736,7.112
1,60,297,16.997,38.452,971.686,4.757
1,60,294,16.997,39.063,971.246,4.446
1,60,318,16.997,42.48,972.857,3.675
1,60,312,16.997,25.635,972.345,8.113
1,60,322,16.997,24.536,972.491,8.365
1,60,320,16.997,25.513,972.491,8.262
1,60,111,16.997,35.889,972.931,10.692
1,60,306,16.997,30.884,973.224,4.207
1,60,287,16.997,24.536,972.638,6.089
1,60,302,16.997,26.611,972.784,6.152
1,60,281,16.997,28.442,973.81,6.798
3,60,291,16.997,19.409,966.705,1.096
5,60,322,16.997,24.78,969.415,8.639
10,40,305,16.997,70.435,968.536,11.638
10,40,304,16.997,70.435,968.536,12.59
10,40,304,16.997,70.313,968.463,12.671
10,40,312,16.997,69.092,968.902,11.54
10,40,318,16.997,66.04,970.074,12.086
10,40,301,16.997,67.749,970.147,9.038
10,40,302,16.997,68.97,970.074,8.722
10,40,299,16.997,61.401,970.807,6.622
10,40,304,16.997,61.401,970.953,5.207
10,40,289,16.997,73.853,972.638,6.61
10,40,287,16.997,71.899,973.15,5.834
10,40,287,16.997,72.266,973.224,6.125
10,40,284,16.997,59.814,968.39,9.219
10,40,284,16.997,60.059,968.39,9.305
10,40,281,16.997,59.448,968.976,9.907
10,40,280,16.997,57.983,969.049,10.277
10,40,294,16.997,80.566,968.17,8.549
10,40,295,16.997,81.055,968.17,8.539
10,40,295,16.997,81.177,968.17,8.84
10,40,304,16.997,83.252,968.902,8.448
10,40,298,16.997,80.811,968.829,7.934
10,40,297,16.997,81.421,968.829,7.78
10,40,298,16.997,79.346,969.488,6.064
10,40,292,16.997,72.266,967.071,7.185
10,40,292,16.997,72.632,967.071,6.757
10,40,292,16.997,72.266,966.998,6.678
10,40,294,16.997,71.777,966.998,6.198
10,40,297,16.997,71.411,966.925,6.284
10,40,298,16.997,71.655,966.925,6.343
10,40,292,16.997,67.871,967.877,3.655
11,40,292,16.997,79.956,968.902,11.045
11,40,297,16.997,80.566,968.829,10.571
11,40,297,16.997,80.078,968.829,10.421
11,40,291,16.997,77.881,968.976,10.409
11,40,304,16.997,74.341,967.73,9.075
11,40,304,16.997,74.707,967.657,9.239
11,40,305,16.997,71.167,967.364,8.754
11,40,308,16.997,74.829,967.218,8.698
11,40,309,16.997,74.829,968.536,7.586
11,40,308,16.997,75.439,966.998,7.422
11,40,330,16.997,74.097,967.804,9.011
11,40,302,16.997,74.585,968.39,8.519
11,40,305,16.997,63.843,970.221,5.755
11,40,309,16.997,65.918,970.294,6.174
11,40,305,16.997,70.435,971.612,7.489
11,40,292,16.997,62.5,971.1,8.289
11,40,302,16.997,35.522,970.147,3.474
11,40,294,16.997,80.688,970.367,4.509
11,40,302,16.997,80.078,971.393,3.136
11,40,308,16.997,62.012,971.246,1.616
12,40,313,16.997,73.486,968.536,3.726
12,40,273,16.997,43.335,971.1,4.715
12,40,270,16.997,43.701,971.173,4.632
12,40,270,16.997,44.189,971.1,4.392
12,40,4,16.997,49.194,971.026,6.433
12,40,319,16.997,52.368,973.59,8.61
12,40,319,16.997,50.659,973.736,7.929
12,40,291,16.997,51.758,973.956,11.875
12,40,292,16.997,52.734,973.883,12.504
12,40,288,16.997,52.612,973.81,12.387
12,40,289,16.997,53.223,973.736,12.553
12,40,288,16.997,54.199,973.81,12.321
12,40,287,16.997,54.199,973.956,11.949
12,40,292,16.997,54.688,973.883,11.376
12,40,291,16.997,54.443,973.956,12.159
12,40,301,16.997,48.584,973.224,11.993
12,40,301,16.997,47.363,973.517,12.123
12,40,316,16.997,62.012,974.615,9.939
12,40,323,16.997,63.721,974.469,10.179
12,40,322,16.997,65.308,974.322,10.323
12,40,299,16.997,56.641,974.762,9.427
12,40,302,16.997,56.641,975.201,10.465
12,40,306,16.997,57.495,975.055,10.421
12,40,297,16.997,41.382,971.905,10.404
12,40,292,16.997,39.551,972.271,9.322
12,40,291,16.997,35.767,972.345,8.125
12,40,319,16.997,36.133,972.784,10.394
12,40,235,16.997,31.25,969.928,12.279
12,40,235,16.997,31.372,970.001,11.063
1,40,117,16.997,39.917,971.246,6.921
1,40,114,16.997,38.574,971.1,8.313
1,40,53,16.997,48.462,970.294,5.535
1,40,128,16.997,43.457,969.488,7.418
1,40,60,16.997,60.791,967.584,5.246
1,40,93,16.997,57.373,967.95,7.058
1,40,101,16.997,57.739,967.95,6.93
1,40,105,16.997,54.81,968.243,6.96
1,40,119,16.997,54.077,968.463,7.616
1,40,322,16.997,48.584,973.736,6.877
1,40,297,16.997,38.452,971.686,4.994
1,40,294,16.997,39.063,971.246,4.125
1,40,318,16.997,42.48,972.857,3.985
1,40,312,16.997,25.635,972.345,7.973
1,40,322,16.997,24.536,972.491,8.331
1,40,320,16.997,25.513,972.491,8.074
1,40,111,16.997,35.889,972.931,10.005
1,40,306,16.997,30.884,973.224,4.24
1,40,287,16.997,24.536,972.638,6.086
1,40,302,16.997,26.611,972.784,6.037
1,40,281,16.997,28.442,973.81,6.495
3,40,291,16.997,19.409,966.705,1.085
5,40,322,16.997,24.78,969.415,8.509
10,20,305,16.997,70.435,968.536,11.521
10,20,304,16.997,70.435,968.536,12.363
10,20,304,16.997,70.313,968.463,12.414
10,20,312,16.997,69.092,968.902,11.33
10,20,318,16.997,66.04,970.074,11.157
10,20,301,16.997,67.749,970.147,8.913
10,20,302,16.997,68.97,970.074,8.557
10,20,299,16.997,61.401,970.807,6.503
10,20,304,16.997,61.401,970.953,5.224
10,20,289,16.997,73.853,972.638,6.44
10,20,287,16.997,71.899,973.15,5.392
10,20,287,16.997,72.266,973.224,5.597
10,20,284,16.997,59.814,968.39,8.742
10,20,284,16.997,60.059,968.39,8.613
10,20,281,16.997,59.448,968.976,8.798
10,20,280,16.997,57.983,969.049,9.243
10,20,294,16.997,80.566,968.17,8.4
10,20,295,16.997,81.055,968.17,8.386
10,20,295,16.997,81.177,968.17,8.71
10,20,304,16.997,83.252,968.902,7.643
10,20,298,16.997,80.811,968.829,7.743
10,20,297,16.997,81.421,968.829,7.736
10,20,298,16.997,79.346,969.488,5.749
10,20,292,16.997,72.266,967.071,7.016
10,20,292,16.997,72.632,967.071,6.645
10,20,292,16.997,72.266,966.998,6.513
10,20,294,16.997,71.777,966.998,6.139
10,20,297,16.997,71.411,966.925,6.054
10,20,298,16.997,71.655,966.925,6.149
10,20,292,16.997,67.871,967.877,3.415
11,20,292,16.997,79.956,968.902,10.41
11,20,297,16.997,80.566,968.829,10.041
11,20,297,16.997,80.078,968.829,9.86
11,20,291,16.997,77.881,968.976,9.797
11,20,304,16.997,74.341,967.73,8.881
11,20,304,16.997,74.707,967.657,9.077
11,20,305,16.997,71.167,967.364,8.52
11,20,308,16.997,74.829,967.218,8.43
11,20,309,16.997,74.829,968.536,7.231
11,20,308,16.997,75.439,966.998,7.321
11,20,330,16.997,74.097,967.804,8.046
11,20,302,16.997,74.585,968.39,8.305
11,20,305,16.997,63.843,970.221,5.526
11,20,309,16.997,65.918,970.294,6.083
11,20,305,16.997,70.435,971.612,7.411
11,20,292,16.997,62.5,971.1,8.176
11,20,302,16.997,35.522,970.147,3.427
11,20,294,16.997,80.688,970.367,4.452
11,20,302,16.997,80.078,971.393,3.148
11,20,308,16.997,62.012,971.246,1.718
12,20,313,16.997,73.486,968.536,3.576
12,20,273,16.997,43.335,971.1,4.643
12,20,270,16.997,43.701,971.173,4.528
12,20,270,16.997,44.189,971.1,4.311
12,20,4,16.997,49.194,971.026,6.205
12,20,319,16.997,52.368,973.59,8.232
12,20,319,16.997,50.659,973.736,7.682
12,20,291,16.997,51.758,973.956,11.606
12,20,292,16.997,52.734,973.883,12.383
12,20,288,16.997,52.612,973.81,12.104
12,20,289,16.997,53.223,973.736,12.304
12,20,288,16.997,54.199,973.81,12.009
12,20,287,16.997,54.199,973.956,11.748
12,20,292,16.997,54.688,973.883,11.252
12,20,291,16.997,54.443,973.956,11.87
12,20,301,16.997,48.584,973.224,11.938
12,20,301,16.997,47.363,973.517,11.797
12,20,316,16.997,62.012,974.615,9.465
12,20,323,16.997,63.721,974.469,9.663
12,20,322,16.997,65.308,974.322,9.692
12,20,299,16.997,56.641,974.762,9.05
12,20,302,16.997,56.641,975.201,10.344
12,20,306,16.997,57.495,975.055,10.153
12,20,297,16.997,41.382,971.905,10.146
12,20,292,16.997,39.551,972.271,9.252
12,20,291,16.997,35.767,972.345,8.141
12,20,319,16.997,36.133,972.784,10.4
12,20,235,16.997,31.25,969.928,11.933
12,20,235,16.997,31.372,970.001,10.949
1,20,117,16.997,39.917,971.246,6.217
1,20,114,16.997,38.574,971.1,7.162
1,20,53,16.997,48.462,970.294,5.273
1,20,128,16.997,43.457,969.488,6.757
1,20,60,16.997,60.791,967.584,5.414
1,20,93,16.997,57.373,967.95,6.991
1,20,101,16.997,57.739,967.95,6.615
1,20,105,16.997,54.81,968.243,7.099
1,20,119,16.997,54.077,968.463,7.599
1,20,322,16.997,48.584,973.736,6.679
1,20,297,16.997,38.452,971.686,5.443
1,20,294,16.997,39.063,971.246,3.852
1,20,318,16.997,42.48,972.857,4.176
1,20,312,16.997,25.635,972.345,7.805
1,20,322,16.997,24.536,972.491,8.149
1,20,320,16.997,25.513,972.491,7.897
1,20,111,16.997,35.889,972.931,9.223
1,20,306,16.997,30.884,973.224,4.167
1,20,287,16.997,24.536,972.638,5.964
1,20,302,16.997,26.611,972.784,5.712
1,20,281,16.997,28.442,973.81,6.281
3,20,291,16.997,19.409,966.705,1.193
5,20,322,16.997,24.78,969.415,8.307
10,80,305,17.119,70.435,968.536,12.185
10,80,305,17.119,66.528,969.049,16.455
10,80,312,17.119,69.702,968.976,12.07
10,80,304,17.119,66.284,970.221,8.895
10,80,304,17.119,64.331,971.393,9.475
10,80,301,17.119,61.157,970.807,6.52
10,80,301,17.119,61.035,970.807,6.586
10,80,305,17.119,60.669,971.1,5.737
10,80,287,17.119,72.51,972.784,6.894
10,80,288,17.119,72.266,972.784,6.985
10,80,289,17.119,71.899,972.784,6.914
10,80,289,17.119,71.655,972.784,7.036
10,80,288,17.119,72.876,972.711,6.889
10,80,284,17.119,59.204,968.316,11.534
10,80,281,17.119,57.495,969.049,12.248
10,80,297,17.119,79.834,968.097,9.078
10,80,301,17.119,79.956,968.756,8.506
10,80,291,17.119,70.19,967.218,8.049
10,80,294,17.119,70.923,967.218,7.924
10,80,294,17.119,71.167,967.218,8.386
10,80,292,17.119,71.289,967.145,8.357
10,80,291,17.119,71.289,967.071,7.741
10,80,292,17.119,71.533,967.071,7.797
10,80,295,17.119,66.406,967.877,4.59
10,80,295,17.119,66.895,968.17,4.4
10,80,294,17.119,68.604,968.17,4.356
10,80,294,17.119,69.824,968.243,4.485
10,80,295,17.119,69.824,968.243,4.561
11,80,298,17.119,88.257,966.632,4.862
11,80,298,17.119,88.501,966.632,4.661
11,80,299,17.119,88.501,966.559,4.228
11,80,299,17.119,88.745,966.632,3.791
11,80,299,17.119,88.989,966.705,3.316
11,80,298,17.119,88.867,966.778,3.394
11,80,298,17.119,88.623,966.778,3.164
11,80,301,17.119,87.769,966.778,3.864
11,80,298,17.119,86.06,966.852,3.597
11,80,298,17.119,82.886,967.657,4.018
11,80,298,17.119,82.764,967.73,4.466
11,80,301,17.119,82.886,967.877,4.104
11,80,294,17.119,78.125,968.902,11.285
11,80,282,17.119,67.017,969.562,10.123
11,80,306,17.119,73.73,967.657,9.338
11,80,306,17.119,72.632,967.218,8.619
11,80,316,17.119,75.073,968.463,8.161
11,80,309,17.119,74.097,966.998,7.704
11,80,301,17.119,70.801,968.316,7.626
11,80,302,17.119,66.284,969.781,12.635
11,80,305,17.119,64.087,970.367,6.183
11,80,306,17.119,64.941,970.367,6.476
11,80,316,17.119,72.021,972.345,6.175
11,80,306,17.119,70.19,971.539,7.325
11,80,309,17.119,69.58,971.466,7.716
11,80,308,17.119,69.58,971.612,7.078
11,80,306,17.119,68.97,971.612,7.418
11,80,305,17.119,66.895,971.539,8.638
11,80,304,17.119,65.552,971.393,8.675
11,80,301,17.119,63.843,971.246,8.374
11,80,278,17.119,69.824,972.052,3.495
11,80,302,17.119,67.139,969.415,8.619
11,80,295,17.119,79.102,970.44,5.177
11,80,302,17.119,64.575,971.026,8
12,80,312,17.119,71.777,968.536,4.17
12,80,264,17.119,44.922,970.294,5.062
12,80,72,17.119,54.443,969.635,4.194
12,80,135,17.119,54.688,969.635,4.808
12,80,275,17.119,43.213,971.026,4.62
12,80,334,17.119,45.776,972.564,5.004
12,80,8,17.119,49.194,971.026,7.259
12,80,3,17.119,48.462,971.1,7.528
12,80,0,17.119,48.218,971.1,7.1
12,80,291,17.119,49.316,973.517,10.61
12,80,322,17.119,53.345,973.37,11.982
12,80,316,17.119,51.758,973.443,10.923
12,80,318,17.119,51.392,973.443,10.23
12,80,318,17.119,52.49,973.59,9.749
12,80,315,17.119,49.927,973.81,8.905
12,80,295,17.119,49.805,974.029,11.294
12,80,294,17.119,50.903,973.956,11.37
12,80,291,17.119,51.27,974.029,11.823
12,80,292,17.119,52.734,973.883,11.559
12,80,302,17.119,49.072,973.297,12.358
12,80,305,17.119,48.706,973.224,11.911
12,80,305,17.119,46.875,973.224,12.351
12,80,308,17.119,45.166,973.224,12.493
12,80,305,17.119,44.556,973.443,11.884
12,80,301,17.119,44.312,973.663,11.999
12,80,302,17.119,44.678,973.59,12.813
12,80,304,17.119,45.532,973.443,12.415
12,80,319,17.119,64.209,974.396,12.121
12,80,304,17.119,54.81,974.469,11.439
12,80,298,17.119,56.03,974.762,10.859
12,80,299,17.119,56.03,974.688,10.421
12,80,301,17.119,56.03,974.688,10.184
12,80,302,17.119,56.274,974.835,9.976
12,80,304,17.119,56.885,974.908,9.81
12,80,301,17.119,56.885,974.981,9.71
12,80,301,17.119,56.152,974.981,9.805
12,80,298,17.119,56.03,975.201,9.876
12,80,298,17.119,56.274,975.274,10.385
12,80,343,17.119,57.129,972.784,2.465
12,80,304,17.119,41.504,971.759,11.074
12,80,287,17.119,35.156,972.418,7.814
12,80,289,17.119,35.889,972.418,5.931
12,80,320,17.119,35.522,972.711,9.861
12,80,154,17.119,50.537,970.44,7.066
1,80,111,17.119,37.598,970.953,9.9
1,80,48,17.119,60.425,967.584,5.238
1,80,76,17.119,60.059,967.584,5.153
1,80,81,17.119,60.669,967.657,4.754
1,80,84,17.119,60.181,967.657,4.554
1,80,77,17.119,60.669,967.804,4.133
1,80,86,17.119,56.641,967.877,6.902
1,80,111,17.119,50.537,968.316,6.637
1,80,325,17.119,47.974,973.517,7.476
1,80,354,17.119,53.223,972.418,7.401
1,80,291,17.119,36.987,971.026,2.489
1,80,294,17.119,36.255,970.953,3.164
1,80,292,17.119,37.109,971.026,3.323
1,80,295,17.119,38.33,971.1,4.595
1,80,322,17.119,41.504,972.711,3.052
1,80,340,17.119,49.561,972.418,4.796
1,80,312,17.119,38.086,972.784,6.141
1,80,289,17.119,24.048,972.784,5.948
1,80,288,17.119,24.292,972.711,5.642
1,80,292,17.119,24.292,972.638,5.953
1,80,301,17.119,24.536,972.564,6.041
1,80,302,17.119,25.024,972.638,5.662
1,80,302,17.119,25.391,972.711,5.958
1,80,282,17.119,27.71,973.883,7.295
2,80,81,17.119,28.809,972.418,1.42
4,80,298,17.119,31.128,968.536,6.491
10,78,305,17.119,70.435,968.536,12.12
10,78,305,17.119,66.528,969.049,16.315
10,78,312,17.119,69.702,968.976,12.052
10,78,304,17.119,66.284,970.221,8.902
10,78,304,17.119,64.331,971.393,9.378
10,78,301,17.119,61.157,970.807,6.492
10,78,301,17.119,61.035,970.807,6.541
10,78,305,17.119,60.669,971.1,5.708
10,78,287,17.119,72.51,972.784,6.866
10,78,288,17.119,72.266,972.784,6.961
10,78,289,17.119,71.899,972.784,6.888
10,78,289,17.119,71.655,972.784,6.995
10,78,288,17.119,72.876,972.711,6.849
10,78,284,17.119,59.204,968.316,11.5
10,78,281,17.119,57.495,969.049,12.14
10,78,297,17.119,79.834,968.097,9.044
10,78,301,17.119,79.956,968.756,8.45
10,78,291,17.119,70.19,967.218,8.001
10,78,294,17.119,70.923,967.218,7.86
10,78,294,17.119,71.167,967.218,8.348
10,78,292,17.119,71.289,967.145,8.309
10,78,291,17.119,71.289,967.071,7.701
10,78,292,17.119,71.533,967.071,7.742
10,78,295,17.119,66.406,967.877,4.554
10,78,295,17.119,66.895,968.17,4.378
10,78,294,17.119,68.604,968.17,4.329
10,78,294,17.119,69.824,968.243,4.48
10,78,295,17.119,69.824,968.243,4.529
11,78,298,17.119,88.257,966.632,4.825
11,78,298,17.119,88.501,966.632,4.624
11,78,299,17.119,88.501,966.559,4.185
11,78,299,17.119,88.745,966.632,3.772
11,78,299,17.119,88.989,966.705,3.296
11,78,298,17.119,88.867,966.778,3.369
11,78,298,17.119,88.623,966.778,3.145
11,78,301,17.119,87.769,966.778,3.846
11,78,298,17.119,86.06,966.852,3.594
11,78,298,17.119,82.886,967.657,3.955
11,78,298,17.119,82.764,967.73,4.407
11,78,301,17.119,82.886,967.877,4.075
11,78,294,17.119,78.125,968.902,11.229
11,78,282,17.119,67.017,969.562,10.059
11,78,306,17.119,73.73,967.657,9.254
11,78,306,17.119,72.632,967.218,8.585
11,78,316,17.119,75.073,968.463,8.162
11,78,309,17.119,74.097,966.998,7.676
11,78,301,17.119,70.801,968.316,7.606
11,78,302,17.119,66.284,969.781,12.55
11,78,305,17.119,64.087,970.367,6.126
11,78,306,17.119,64.941,970.367,6.441
11,78,316,17.119,72.021,972.345,6.092
11,78,306,17.119,70.19,971.539,7.393
11,78,309,17.119,69.58,971.466,7.85
11,78,308,17.119,69.58,971.612,7.239
11,78,306,17.119,68.97,971.612,7.535
11,78,305,17.119,66.895,971.539,8.651
11,78,304,17.119,65.552,971.393,8.619
11,78,301,17.119,63.843,971.246,8.304
11,78,278,17.119,69.824,972.052,3.433
11,78,302,17.119,67.139,969.415,9.073
11,78,295,17.119,79.102,970.44,5.152
11,78,302,17.119,64.575,971.026,8.24
12,78,312,17.119,71.777,968.536,4.148
12,78,264,17.119,44.922,970.294,5.061
12,78,72,17.119,54.443,969.635,4.182
12,78,135,17.119,54.688,969.635,4.761
12,78,275,17.119,43.213,971.026,4.639
12,78,334,17.119,45.776,972.564,4.998
12,78,8,17.119,49.194,971.026,7.193
12,78,3,17.119,48.462,971.1,7.464
12,78,0,17.119,48.218,971.1,7.064
12,78,291,17.119,49.316,973.517,10.54
12,78,322,17.119,53.345,973.37,11.935
12,78,316,17.119,51.758,973.443,10.88
12,78,318,17.119,51.392,973.443,10.179
12,78,318,17.119,52.49,973.59,9.696
12,78,315,17.119,49.927,973.81,8.846
12,78,295,17.119,49.805,974.029,11.234
12,78,294,17.119,50.903,973.956,11.307
12,78,291,17.119,51.27,974.029,11.773
12,78,292,17.119,52.734,973.883,11.483
12,78,302,17.119,49.072,973.297,12.281
12,78,305,17.119,48.706,973.224,11.808
12,78,305,17.119,46.875,973.224,12.264
12,78,308,17.119,45.166,973.224,12.416
12,78,305,17.119,44.556,973.443,11.82
12,78,301,17.119,44.312,973.663,11.905
12,78,302,17.119,44.678,973.59,12.743
12,78,304,17.119,45.532,973.443,12.337
12,78,319,17.119,64.209,974.396,12.008
12,78,304,17.119,54.81,974.469,11.373
12,78,298,17.119,56.03,974.762,10.785
12,78,299,17.119,56.03,974.688,10.345
12,78,301,17.119,56.03,974.688,10.167
12,78,302,17.119,56.274,974.835,9.942
12,78,304,17.119,56.885,974.908,9.801
12,78,301,17.119,56.885,974.981,9.659
12,78,301,17.119,56.152,974.981,9.784
12,78,298,17.119,56.03,975.201,9.879
12,78,298,17.119,56.274,975.274,10.389
12,78,343,17.119,57.129,972.784,2.442
12,78,304,17.119,41.504,971.759,11.065
12,78,287,17.119,35.156,972.418,7.803
12,78,289,17.119,35.889,972.418,5.904
