Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed
12,20,316,16.631,57.007,974.908,7.668
12,80,316,16.997,62.012,974.615,7.489
12,78,316,16.997,62.012,974.615,7.432
12,60,316,16.997,62.012,974.615,7.259
12,40,316,16.997,62.012,974.615,7.058
12,20,316,16.997,62.012,974.615,6.713
12,80,316,17.119,51.758,973.443,5.5
12,78,316,17.119,51.758,973.443,5.455
12,60,316,17.119,51.758,973.443,5.298
12,40,316,17.119,51.758,973.443,5.134
12,20,316,17.119,51.758,973.443,5.031
12,80,316,17.241,45.776,972.418,3.795
12,80,316,17.241,53.833,974.249,11.343
12,78,316,17.241,45.776,972.418,3.763
12,78,316,17.241,53.833,974.249,11.261
12,60,316,17.241,45.776,972.418,3.737
12,60,316,17.241,53.833,974.249,10.565
12,40,316,17.241,45.776,972.418,3.537
12,40,316,17.241,53.833,974.249,9.851
12,20,316,17.241,45.776,972.418,3.285
12,20,316,17.241,53.833,974.249,8.991
12,80,316,17.607,89.722,968.683,7.721
12,78,316,17.607,89.722,968.683,7.676
12,60,316,17.607,89.722,968.683,7.606
12,40,316,17.607,89.722,968.683,7.555
12,20,316,17.607,89.722,968.683,7.36
12,80,316,18.462,85.938,968.976,7.247
12,78,316,18.462,85.938,968.976,7.203
12,60,316,18.462,85.938,968.976,7.087
12,40,316,18.462,85.938,968.976,7.156
12,20,316,18.462,85.938,968.976,7.15
12,80,316,19.194,88.867,968.023,7.193
12,78,316,19.194,88.867,968.023,7.164
12,60,316,19.194,88.867,968.023,7.114
12,40,316,19.194,88.867,968.023,7.041
12,20,316,19.194,88.867,968.023,6.935
11,80,316,15.532,86.67,967.364,9.695
11,78,316,15.532,86.67,967.364,9.679
11,60,316,15.532,86.67,967.364,9.674
11,40,316,15.532,86.67,967.364,9.645
11,20,316,15.532,86.67,967.364,9.409
11,80,316,15.898,82.764,966.632,9.487
11,78,316,15.898,82.764,966.632,9.437
11,60,316,15.898,82.764,966.632,9.182
11,40,316,15.898,82.764,966.632,8.71
11,20,316,15.898,82.764,966.632,8.62
11,80,316,16.265,82.642,966.778,10.13
11,78,316,16.265,82.642,966.778,10.062
11,60,316,16.265,82.642,966.778,9.432
11,40,316,16.265,82.642,966.778,8.666
11,20,316,16.265,82.642,966.778,7.663
11,80,316,17.119,75.073,968.463,13.51
11,80,316,17.119,72.021,972.345,7.269
11,78,316,17.119,75.073,968.463,13.426
11,78,316,17.119,72.021,972.345,7.23
11,60,316,17.119,75.073,968.463,13.331
11,60,316,17.119,72.021,972.345,7.183
11,40,316,17.119,75.073,968.463,13.227
11,40,316,17.119,72.021,972.345,7.17
11,20,316,17.119,75.073,968.463,12.925
11,20,316,17.119,72.021,972.345,6.918
11,80,316,17.485,68.604,972.125,7.799
11,78,316,17.485,68.604,972.125,7.755
11,60,316,17.485,68.604,972.125,7.604
11,40,316,17.485,68.604,972.125,7.596
11,20,316,17.485,68.604,972.125,7.485
11,80,316,17.729,56.885,971.1,3.967
11,78,316,17.729,56.885,971.1,3.96
11,60,316,17.729,56.885,971.1,3.935
11,40,316,17.729,56.885,971.1,3.927
11,20,316,17.729,56.885,971.1,3.827
11,80,316,17.852,73.12,968.316,11.913
11,78,316,17.852,73.12,968.316,11.854
11,60,316,17.852,73.12,968.316,11.821
11,40,316,17.852,73.12,968.316,11.699
11,20,316,17.852,73.12,968.316,11.289
11,80,316,18.096,67.261,966.998,8.614
11,80,316,18.096,52.49,970.074,1.357
11,78,316,18.096,67.261,966.998,8.57
11,78,316,18.096,52.49,970.074,1.38
11,60,316,18.096,67.261,966.998,8.164
11,60,316,18.096,52.49,970.074,1.297
11,40,316,18.096,67.261,966.998,7.714
11,40,316,18.096,52.49,970.074,1.322
11,20,316,18.096,67.261,966.998,6.972
11,20,316,18.096,52.49,970.074,1.376
11,80,316,18.462,81.665,970.44,7.848
11,78,316,18.462,81.665,970.44,7.808
11,60,316,18.462,81.665,970.44,7.728
11,40,316,18.462,81.665,970.44,7.746
11,20,316,18.462,81.665,970.44,7.585
11,80,316,18.584,59.326,970.733,3.624
11,78,316,18.584,59.326,970.733,3.54
11,60,316,18.584,59.326,970.733,3.042
11,40,316,18.584,59.326,970.733,2.681
11,20,316,18.584,59.326,970.733,2.335
11,80,316,18.706,79.346,970.367,8.631
11,78,316,18.706,79.346,970.367,8.621
11,60,316,18.706,79.346,970.367,8.742
11,40,316,18.706,79.346,970.367,8.688
11,20,316,18.706,79.346,970.367,8.449
11,80,316,18.828,68.97,971.246,11.859
11,78,316,18.828,68.97,971.246,11.842
11,60,316,18.828,68.97,971.246,11.745
11,40,316,18.828,68.97,971.246,11.371
11,20,316,18.828,68.97,971.246,10.837
11,80,316,18.95,77.026,970.44,9.017
11,80,316,18.95,57.861,970.074,1.922
11,78,316,18.95,77.026,970.44,8.983
11,78,316,18.95,57.861,970.074,1.882
11,60,316,18.95,77.026,970.44,8.915
11,60,316,18.95,57.861,970.074,2.004
11,40,316,18.95,77.026,970.44,8.859
11,40,316,18.95,57.861,970.074,2.191
11,20,316,18.95,77.026,970.44,8.657
11,20,316,18.95,57.861,970.074,2.172
11,80,316,19.072,83.862,970.221,8.054
11,80,316,19.072,55.176,966.192,11.263
11,80,316,19.072,45.288,972.052,8.127
11,78,316,19.072,83.862,970.221,8.038
11,78,316,19.072,55.176,966.192,11.192
11,78,316,19.072,45.288,972.052,8.079
11,60,316,19.072,83.862,970.221,7.951
11,60,316,19.072,55.176,966.192,10.724
11,60,316,19.072,45.288,972.052,8.032
11,40,316,19.072,83.862,970.221,7.863
11,40,316,19.072,55.176,966.192,9.995
11,40,316,19.072,45.288,972.052,7.995
11,20,316,19.072,83.862,970.221,7.765
11,20,316,19.072,55.176,966.192,9.177
11,20,316,19.072,45.288,972.052,7.773
11,80,316,19.316,65.796,970.807,6.031
11,78,316,19.316,65.796,970.807,6.001
11,60,316,19.316,65.796,970.807,5.974
11,40,316,19.316,65.796,970.807,5.885
11,20,316,19.316,65.796,970.807,5.746
11,80,316,19.438,66.162,970.807,6.329
11,80,316,19.438,62.5,970.66,10.306
11,78,316,19.438,66.162,970.807,6.304
11,78,316,19.438,62.5,970.66,10.25
11,60,316,19.438,66.162,970.807,6.287
11,60,316,19.438,62.5,970.66,9.961
11,40,316,19.438,66.162,970.807,6.233
11,40,316,19.438,62.5,970.66,9.599
11,20,316,19.438,66.162,970.807,6.061
11,20,316,19.438,62.5,970.66,9.228
11,80,316,19.561,58.472,969.708,10.688
11,78,316,19.561,58.472,969.708,10.65
11,60,316,19.561,58.472,969.708,10.196
11,40,316,19.561,58.472,969.708,9.643
11,20,316,19.561,58.472,969.708,8.918
11,80,316,19.805,65.43,969.928,10.414
11,80,316,19.805,71.777,972.198,6.845
11,78,316,19.805,65.43,969.928,10.382
11,78,316,19.805,71.777,972.198,6.824
11,60,316,19.805,65.43,969.928,9.902
11,60,316,19.805,71.777,972.198,6.708
11,40,316,19.805,65.43,969.928,9.28
11,40,316,19.805,71.777,972.198,6.651
11,20,316,19.805,65.43,969.928,8.513
11,20,316,19.805,71.777,972.198,6.525
11,80,316,19.927,53.589,969.854,10.377
11,80,316,19.927,50.659,971.173,12.06
11,78,316,19.927,53.589,969.854,10.289
11,78,316,19.927,50.659,971.173,12.013
11,60,316,19.927,53.589,969.854,9.655
11,60,316,19.927,50.659,971.173,11.424
11,40,316,19.927,53.589,969.854,8.791
11,40,316,19.927,50.659,971.173,10.541
11,20,316,19.927,53.589,969.854,7.826
11,20,316,19.927,50.659,971.173,9.414
11,80,316,20.049,43.213,970.733,4.886
11,78,316,20.049,43.213,970.733,4.827
11,60,316,20.049,43.213,970.733,4.664
11,40,316,20.049,43.213,970.733,4.59
11,20,316,20.049,43.213,970.733,4.84
11,80,316,20.293,62.744,968.097,7.442
11,80,316,20.293,65.186,972.198,6.792
11,78,316,20.293,62.744,968.097,7.405
11,78,316,20.293,65.186,972.198,6.768
11,60,316,20.293,62.744,968.097,7.148
11,60,316,20.293,65.186,972.198,6.693
11,40,316,20.293,62.744,968.097,6.837
11,40,316,20.293,65.186,972.198,6.558
11,20,316,20.293,62.744,968.097,6.54
11,20,316,20.293,65.186,972.198,6.467
11,80,316,20.415,62.5,968.17,7.403
11,78,316,20.415,62.5,968.17,7.379
11,60,316,20.415,62.5,968.17,7.107
11,40,316,20.415,62.5,968.17,6.688
11,20,316,20.415,62.5,968.17,6.371
11,80,316,20.537,61.89,968.243,7.961
11,80,316,20.537,64.209,972.198,5.887
11,78,316,20.537,61.89,968.243,7.943
11,78,316,20.537,64.209,972.198,5.867
11,60,316,20.537,61.89,968.243,7.327
11,60,316,20.537,64.209,972.198,5.827
11,40,316,20.537,61.89,968.243,6.95
11,40,316,20.537,64.209,972.198,5.736
11,20,316,20.537,61.89,968.243,6.674
11,20,316,20.537,64.209,972.198,5.522
11,80,316,20.659,61.279,968.17,8.186
11,78,316,20.659,61.279,968.17,8.177
11,60,316,20.659,61.279,968.17,7.758
11,40,316,20.659,61.279,968.17,6.957
11,20,316,20.659,61.279,968.17,6.3
11,80,316,20.781,56.763,966.559,12.072
11,78,316,20.781,56.763,966.559,11.996
11,60,316,20.781,56.763,966.559,11.285
11,40,316,20.781,56.763,966.559,10.583
11,20,316,20.781,56.763,966.559,9.78
11,80,316,20.903,55.908,966.485,12.608
11,80,316,20.903,61.523,969.342,4.996
11,80,316,20.903,38.33,970.001,7.327
11,78,316,20.903,55.908,966.485,12.535
11,78,316,20.903,61.523,969.342,4.981
11,78,316,20.903,38.33,970.001,7.266
11,60,316,20.903,55.908,966.485,11.826
11,60,316,20.903,61.523,969.342,5.102
11,60,316,20.903,38.33,970.001,6.82
11,40,316,20.903,55.908,966.485,11.058
11,40,316,20.903,61.523,969.342,5.227
11,40,316,20.903,38.33,970.001,6.465
11,20,316,20.903,55.908,966.485,10.117
11,20,316,20.903,61.523,969.342,5.141
11,20,316,20.903,38.33,970.001,6.232
11,80,316,21.147,40.894,969.635,10.274
11,80,316,21.147,53.589,966.339,12.75
11,78,316,21.147,40.894,969.635,10.211
11,78,316,21.147,53.589,966.339,12.701
11,60,316,21.147,40.894,969.635,9.633
11,60,316,21.147,53.589,966.339,12.08
11,40,316,21.147,40.894,969.635,9.009
11,40,316,21.147,53.589,966.339,11.369
11,20,316,21.147,40.894,969.635,8.351
11,20,316,21.147,53.589,966.339,10.415
11,80,316,21.27,57.129,966.998,9.147
11,80,316,21.27,43.945,969.195,3.698
11,78,316,21.27,57.129,966.998,9.075
11,78,316,21.27,43.945,969.195,3.65
11,60,316,21.27,57.129,966.998,8.649
11,60,316,21.27,43.945,969.195,3.651
11,40,316,21.27,57.129,966.998,8.071
11,40,316,21.27,43.945,969.195,3.706
11,20,316,21.27,57.129,966.998,7.555
11,20,316,21.27,43.945,969.195,3.712
11,80,316,21.392,43.457,968.609,10.377
11,80,316,21.392,27.954,968.829,6.239
11,80,316,21.392,35.889,969.854,6.258
11,78,316,21.392,43.457,968.609,10.33
11,78,316,21.392,27.954,968.829,6.219
11,78,316,21.392,35.889,969.854,6.226
11,60,316,21.392,43.457,968.609,9.924
11,60,316,21.392,27.954,968.829,6.321
11,60,316,21.392,35.889,969.854,6.358
11,40,316,21.392,43.457,968.609,9.403
11,40,316,21.392,27.954,968.829,6.296
11,40,316,21.392,35.889,969.854,6.507
11,20,316,21.392,43.457,968.609,8.727
11,20,316,21.392,27.954,968.829,6.088
11,20,316,21.392,35.889,969.854,6.457
11,80,316,21.514,43.945,968.976,3.81
11,80,316,21.514,49.194,967.584,8.976
11,78,316,21.514,43.945,968.976,3.789
11,78,316,21.514,49.194,967.584,8.941
11,60,316,21.514,43.945,968.976,3.869
11,60,316,21.514,49.194,967.584,8.592
11,40,316,21.514,43.945,968.976,3.941
11,40,316,21.514,49.194,967.584,8.208
11,20,316,21.514,43.945,968.976,3.917
11,20,316,21.514,49.194,967.584,7.739
11,80,316,21.636,42.847,968.609,10.526
11,78,316,21.636,42.847,968.609,10.462
11,60,316,21.636,42.847,968.609,9.858
11,40,316,21.636,42.847,968.609,9.099
11,20,316,21.636,42.847,968.609,8.532
11,80,316,21.758,42.358,968.609,10.688
11,78,316,21.758,42.358,968.609,10.643
11,60,316,21.758,42.358,968.609,10.093
11,40,316,21.758,42.358,968.609,9.381
11,20,316,21.758,42.358,968.609,8.666
11,80,316,21.88,42.358,968.683,11.28
11,80,316,21.88,49.927,967.145,4.316
11,78,316,21.88,42.358,968.683,11.195
11,78,316,21.88,49.927,967.145,4.302
11,60,316,21.88,42.358,968.683,10.545
11,60,316,21.88,49.927,967.145,4.18
11,40,316,21.88,42.358,968.683,9.716
11,40,316,21.88,49.927,967.145,4.216
11,20,316,21.88,42.358,968.683,8.955
11,20,316,21.88,49.927,967.145,4.267
11,80,316,22.002,41.382,971.393,7.469
11,80,316,22.002,43.579,968.756,11.013
11,80,316,22.002,62.256,973.004,7.124
11,78,316,22.002,41.382,971.393,7.41
11,78,316,22.002,43.579,968.756,10.938
11,78,316,22.002,62.256,973.004,7.093
11,60,316,22.002,41.382,971.393,7.432
11,60,316,22.002,43.579,968.756,10.098
11,60,316,22.002,62.256,973.004,6.982
11,40,316,22.002,41.382,971.393,7.469
11,40,316,22.002,43.579,968.756,9.293
11,40,316,22.002,62.256,973.004,6.837
11,20,316,22.002,41.382,971.393,7.267
11,20,316,22.002,43.579,968.756,8.51
11,20,316,22.002,62.256,973.004,6.708
11,80,316,22.368,41.626,968.829,11.83
11,78,316,22.368,41.626,968.829,11.715
11,60,316,22.368,41.626,968.829,10.842
11,40,316,22.368,41.626,968.829,9.773
11,20,316,22.368,41.626,968.829,8.801
11,80,316,22.49,37.476,968.829,9.964
11,80,316,22.49,38.818,969.122,8.037
11,78,316,22.49,37.476,968.829,9.854
11,78,316,22.49,38.818,969.122,7.952
11,60,316,22.49,37.476,968.829,9.417
11,60,316,22.49,38.818,969.122,7.376
11,40,316,22.49,37.476,968.829,8.485
11,40,316,22.49,38.818,969.122,6.894
11,20,316,22.49,37.476,968.829,7.448
11,20,316,22.49,38.818,969.122,6.425
11,80,316,22.612,36.133,968.902,9.71
11,78,316,22.612,36.133,968.902,9.622
11,60,316,22.612,36.133,968.902,9.185
11,40,316,22.612,36.133,968.902,7.866
11,20,316,22.612,36.133,968.902,6.738
11,80,316,23.345,40.161,967.438,6.51
11,78,316,23.345,40.161,967.438,6.519
11,60,316,23.345,40.161,967.438,6.492
11,40,316,23.345,40.161,967.438,6.13
11,20,316,23.345,40.161,967.438,5.754
11,80,316,25.176,30.762,967.657,10.023
11,78,316,25.176,30.762,967.657,9.876
11,60,316,25.176,30.762,967.657,9.101
11,40,316,25.176,30.762,967.657,8.105
11,20,316,25.176,30.762,967.657,7.294
11,80,316,25.298,28.442,967.657,10.83
11,78,316,25.298,28.442,967.657,10.726
11,60,316,25.298,28.442,967.657,9.921
11,40,316,25.298,28.442,967.657,8.979
11,20,316,25.298,28.442,967.657,8.063
10,80,316,16.509,68.115,970.147,12.014
10,78,316,16.509,68.115,970.147,11.988
10,60,316,16.509,68.115,970.147,11.845
10,40,316,16.509,68.115,970.147,11.638
10,20,316,16.509,68.115,970.147,11.521
10,80,316,16.631,67.505,970.221,12.549
10,78,316,16.631,67.505,970.221,12.516
10,60,316,16.631,67.505,970.221,12.516
10,40,316,16.631,67.505,970.221,12.59
10,20,316,16.631,67.505,970.221,12.363
10,80,316,16.875,66.406,970.147,13.912
10,78,316,16.875,66.406,970.147,13.868
10,60,316,16.875,66.406,970.147,13.796
10,40,316,16.875,66.406,970.147,13.626
10,20,316,16.875,66.406,970.147,13.23
10,80,316,17.241,70.19,968.902,10.754
10,80,316,17.241,64.941,970.074,13.843
10,78,316,17.241,70.19,968.902,10.721
10,78,316,17.241,64.941,970.074,13.802
10,60,316,17.241,70.19,968.902,10.315
10,60,316,17.241,64.941,970.074,13.676
10,40,316,17.241,70.19,968.902,9.846
10,40,316,17.241,64.941,970.074,13.283
10,20,316,17.241,70.19,968.902,9.172
10,20,316,17.241,64.941,970.074,12.951
10,80,316,17.363,64.697,970.147,13.655
10,78,316,17.363,64.697,970.147,13.61
10,60,316,17.363,64.697,970.147,13.478
10,40,316,17.363,64.697,970.147,13.209
10,20,316,17.363,64.697,970.147,12.89
10,80,316,17.607,63.721,969.122,12.689
10,78,316,17.607,63.721,969.122,12.635
10,60,316,17.607,63.721,969.122,12.56
10,40,316,17.607,63.721,969.122,12.446
10,20,316,17.607,63.721,969.122,12.412
10,80,316,17.729,63.599,971.612,12.353
10,78,316,17.729,63.599,971.612,12.306
10,60,316,17.729,63.599,971.612,12.202
10,40,316,17.729,63.599,971.612,12.071
10,20,316,17.729,63.599,971.612,11.801
10,80,316,17.852,62.744,969.195,12.896
10,80,316,17.852,63.232,970.147,13.995
10,80,316,17.852,62.866,971.686,12.358
10,78,316,17.852,62.744,969.195,12.872
10,78,316,17.852,63.232,970.147,13.924
10,78,316,17.852,62.866,971.686,12.32
10,60,316,17.852,62.744,969.195,12.692
10,60,316,17.852,63.232,970.147,13.876
10,60,316,17.852,62.866,971.686,12.249
10,40,316,17.852,62.744,969.195,12.504
10,40,316,17.852,63.232,970.147,13.65
10,40,316,17.852,62.866,971.686,12.056
10,20,316,17.852,62.744,969.195,12.219
10,20,316,17.852,63.232,970.147,13.406
10,20,316,17.852,62.866,971.686,11.906
10,80,316,18.218,74.097,969.195,9.132
10,78,316,18.218,74.097,969.195,9.117
10,60,316,18.218,74.097,969.195,9.106
10,40,316,18.218,74.097,969.195,8.982
10,20,316,18.218,74.097,969.195,8.676
10,80,316,18.34,58.472,969.195,14.2
10,78,316,18.34,58.472,969.195,14.147
10,60,316,18.34,58.472,969.195,14.08
10,40,316,18.34,58.472,969.195,13.863
10,20,316,18.34,58.472,969.195,13.63
10,80,316,18.584,67.627,973.59,9.184
10,80,316,18.584,69.702,969.342,9.294
10,78,316,18.584,67.627,973.59,9.132
10,78,316,18.584,69.702,969.342,9.285
10,60,316,18.584,67.627,973.59,9.004
10,60,316,18.584,69.702,969.342,9.128
10,40,316,18.584,67.627,973.59,8.881
10,40,316,18.584,69.702,969.342,9.183
10,20,316,18.584,67.627,973.59,8.713
10,20,316,18.584,69.702,969.342,8.955
10,80,316,18.706,58.35,971.979,13.574
10,78,316,18.706,58.35,971.979,13.517
10,60,316,18.706,58.35,971.979,13.385
10,40,316,18.706,58.35,971.979,13.209
10,20,316,18.706,58.35,971.979,12.966
10,80,316,18.828,58.228,969.195,14.322
10,80,316,18.828,54.688,970.44,10.465
10,80,316,18.828,68.115,973.59,9.399
10,78,316,18.828,58.228,969.195,14.227
10,78,316,18.828,54.688,970.44,10.406
10,78,316,18.828,68.115,973.59,9.368
10,60,316,18.828,58.228,969.195,13.943
10,60,316,18.828,54.688,970.44,9.948
10,60,316,18.828,68.115,973.59,9.297
10,40,316,18.828,58.228,969.195,13.609
10,40,316,18.828,54.688,970.44,9.366
10,40,316,18.828,68.115,973.59,9.285
10,20,316,18.828,58.228,969.195,13.225
10,20,316,18.828,54.688,970.44,8.854
10,20,316,18.828,68.115,973.59,8.986
10,80,316,19.072,93.994,966.412,9.154
10,78,316,19.072,93.994,966.412,9.132
10,60,316,19.072,93.994,966.412,9.124
10,40,316,19.072,93.994,966.412,8.972
10,20,316,19.072,93.994,966.412,8.828
10,80,316,19.316,55.786,969.122,15.435
10,80,316,19.316,54.443,971.905,14.851
10,80,316,19.316,92.163,966.266,9.237
10,80,316,19.316,59.326,969.781,8.893
10,78,316,19.316,55.786,969.122,15.389
10,78,316,19.316,54.443,971.905,14.799
10,78,316,19.316,92.163,966.266,9.217
10,78,316,19.316,59.326,969.781,8.873
10,60,316,19.316,55.786,969.122,15.169
10,60,316,19.316,54.443,971.905,14.687
10,60,316,19.316,92.163,966.266,9.136
10,60,316,19.316,59.326,969.781,8.815
10,40,316,19.316,55.786,969.122,14.97
10,40,316,19.316,54.443,971.905,14.353
10,40,316,19.316,92.163,966.266,8.94
10,40,316,19.316,59.326,969.781,8.769
10,20,316,19.316,55.786,969.122,14.343
10,20,316,19.316,54.443,971.905,14.075
10,20,316,19.316,92.163,966.266,8.786
10,20,316,19.316,59.326,969.781,8.61
10,80,316,19.438,53.101,971.832,15.267
10,78,316,19.438,53.101,971.832,15.189
10,60,316,19.438,53.101,971.832,15.012
10,40,316,19.438,53.101,971.832,14.644
10,20,316,19.438,53.101,971.832,14.333
10,80,316,19.561,65.063,973.004,9.213
10,80,316,19.561,61.523,969.342,10.074
10,78,316,19.561,65.063,973.004,9.2
10,78,316,19.561,61.523,969.342,10.045
10,60,316,19.561,65.063,973.004,8.903
10,60,316,19.561,61.523,969.342,9.87
10,40,316,19.561,65.063,973.004,8.509
10,40,316,19.561,61.523,969.342,9.579
10,20,316,19.561,65.063,973.004,7.912
10,20,316,19.561,61.523,969.342,9.475
10,80,316,19.683,50.171,969.195,14.349
10,78,316,19.683,50.171,969.195,14.237
10,60,316,19.683,50.171,969.195,13.774
10,40,316,19.683,50.171,969.195,12.952
10,20,316,19.683,50.171,969.195,12.329
10,80,316,19.927,56.152,968.316,10.773
10,80,316,19.927,49.561,971.612,15.533
10,78,316,19.927,56.152,968.316,10.721
10,78,316,19.927,49.561,971.612,15.468
10,60,316,19.927,56.152,968.316,10.151
10,60,316,19.927,49.561,971.612,15.374
10,40,316,19.927,56.152,968.316,9.369
10,40,316,19.927,49.561,971.612,14.862
10,20,316,19.927,56.152,968.316,8.674
10,20,316,19.927,49.561,971.612,14.634
10,80,316,20.049,60.181,968.976,9.783
10,78,316,20.049,60.181,968.976,9.72
10,60,316,20.049,60.181,968.976,9.207
10,40,316,20.049,60.181,968.976,8.813
10,20,316,20.049,60.181,968.976,8.317
10,80,316,20.293,59.082,973.297,10.827
10,78,316,20.293,59.082,973.297,10.804
10,60,316,20.293,59.082,973.297,10.768
10,40,316,20.293,59.082,973.297,10.529
10,20,316,20.293,59.082,973.297,10.397
10,80,316,20.415,47.607,971.319,15.335
10,78,316,20.415,47.607,971.319,15.272
10,60,316,20.415,47.607,971.319,14.997
10,40,316,20.415,47.607,971.319,14.389
10,20,316,20.415,47.607,971.319,14.033
10,80,316,20.537,51.147,969.488,9.475
10,78,316,20.537,51.147,969.488,9.425
10,60,316,20.537,51.147,969.488,9.349
10,40,316,20.537,51.147,969.488,9.391
10,20,316,20.537,51.147,969.488,9.186
10,80,316,20.659,52.368,968.609,10.725
10,78,316,20.659,52.368,968.609,10.694
10,60,316,20.659,52.368,968.609,10.198
10,40,316,20.659,52.368,968.609,9.667
10,20,316,20.659,52.368,968.609,8.911
10,80,316,20.781,49.194,968.536,11.211
10,80,316,20.781,67.627,969.635,8.142
10,78,316,20.781,49.194,968.536,11.168
10,78,316,20.781,67.627,969.635,8.104
10,60,316,20.781,49.194,968.536,10.592
10,60,316,20.781,67.627,969.635,8.125
10,40,316,20.781,49.194,968.536,10.108
10,40,316,20.781,67.627,969.635,8.02
10,20,316,20.781,49.194,968.536,9.343
10,20,316,20.781,67.627,969.635,7.756
10,80,316,20.903,40.527,969.269,10.497
10,80,316,20.903,65.918,969.708,8.166
10,78,316,20.903,40.527,969.269,10.413
10,78,316,20.903,65.918,969.708,8.145
10,60,316,20.903,40.527,969.269,9.655
10,60,316,20.903,65.918,969.708,8.149
10,40,316,20.903,40.527,969.269,8.974
10,40,316,20.903,65.918,969.708,8.145
10,20,316,20.903,40.527,969.269,8.498
10,20,316,20.903,65.918,969.708,8.002
10,80,316,21.025,37.476,969.049,10.773
10,80,316,21.025,46.753,968.463,11.221
10,78,316,21.025,37.476,969.049,10.711
10,78,316,21.025,46.753,968.463,11.161
10,60,316,21.025,37.476,969.049,10.269
10,60,316,21.025,46.753,968.463,10.57
10,40,316,21.025,37.476,969.049,9.596
10,40,316,21.025,46.753,968.463,9.951
10,20,316,21.025,37.476,969.049,8.832
10,20,316,21.025,46.753,968.463,9.262
10,80,316,21.147,35.156,968.902,11.581
10,80,316,21.147,36.987,969.122,11.074
10,78,316,21.147,35.156,968.902,11.522
10,78,316,21.147,36.987,969.122,11.065
10,60,316,21.147,35.156,968.902,10.869
10,60,316,21.147,36.987,969.122,11.015
10,40,316,21.147,35.156,968.902,9.99
10,40,316,21.147,36.987,969.122,10.668
10,20,316,21.147,35.156,968.902,9.16
10,20,316,21.147,36.987,969.122,10.564
10,80,316,21.27,34.302,968.829,11.801
10,78,316,21.27,34.302,968.829,11.727
10,60,316,21.27,34.302,968.829,11.26
10,40,316,21.27,34.302,968.829,10.683
10,20,316,21.27,34.302,968.829,9.995
10,80,316,21.392,34.546,968.756,12.762
10,80,316,21.392,81.177,966.705,8.049
10,80,316,21.392,37.354,968.829,11.576
10,78,316,21.392,34.546,968.756,12.667
10,78,316,21.392,81.177,966.705,8.001
10,78,316,21.392,37.354,968.829,11.549
10,60,316,21.392,34.546,968.756,12.131
10,60,316,21.392,81.177,966.705,7.9
10,60,316,21.392,37.354,968.829,11.498
10,40,316,21.392,34.546,968.756,11.498
10,40,316,21.392,81.177,966.705,7.667
10,40,316,21.392,37.354,968.829,11.217
10,20,316,21.392,34.546,968.756,10.808
10,20,316,21.392,81.177,966.705,7.204
10,20,316,21.392,37.354,968.829,10.949
10,80,316,21.514,33.691,968.829,11.815
10,78,316,21.514,33.691,968.829,11.783
10,60,316,21.514,33.691,968.829,11.71
10,40,316,21.514,33.691,968.829,11.4
10,20,316,21.514,33.691,968.829,11.189
10,80,316,21.636,48.462,966.998,11.461
10,80,316,21.636,40.771,970.367,12.331
10,80,316,21.636,47.974,972.564,12.195
10,80,316,21.636,49.072,972.564,12.055
10,78,316,21.636,48.462,966.998,11.4
10,78,316,21.636,40.771,970.367,12.262
10,78,316,21.636,47.974,972.564,12.127
10,78,316,21.636,49.072,972.564,12.027
10,60,316,21.636,48.462,966.998,10.988
10,60,316,21.636,40.771,970.367,11.669
10,60,316,21.636,47.974,972.564,11.524
10,60,316,21.636,49.072,972.564,11.449
10,40,316,21.636,48.462,966.998,10.34
10,40,316,21.636,40.771,970.367,10.982
10,40,316,21.636,47.974,972.564,10.879
10,40,316,21.636,49.072,972.564,10.769
10,20,316,21.636,48.462,966.998,9.724
10,20,316,21.636,40.771,970.367,10.1
10,20,316,21.636,47.974,972.564,10.217
10,20,316,21.636,49.072,972.564,10.065
10,80,316,21.758,35.278,969.708,7.765
10,80,316,21.758,46.631,972.418,13.038
10,78,316,21.758,35.278,969.708,7.75
10,78,316,21.758,46.631,972.418,12.97
10,60,316,21.758,35.278,969.708,7.763
10,60,316,21.758,46.631,972.418,12.291
10,40,316,21.758,35.278,969.708,7.594
10,40,316,21.758,46.631,972.418,11.538
10,20,316,21.758,35.278,969.708,7.409
10,20,316,21.758,46.631,972.418,10.825
10,80,316,21.88,44.189,970.367,11.84
10,80,316,21.88,44.434,970.514,12.39
10,80,316,21.88,46.143,972.418,13.139
10,78,316,21.88,44.189,970.367,11.756
10,78,316,21.88,44.434,970.514,12.318
10,78,316,21.88,46.143,972.418,13.067
10,60,316,21.88,44.189,970.367,11.199
10,60,316,21.88,44.434,970.514,11.684
10,60,316,21.88,46.143,972.418,12.327
10,40,316,21.88,44.189,970.367,10.429
10,40,316,21.88,44.434,970.514,11.094
10,40,316,21.88,46.143,972.418,11.569
10,20,316,21.88,44.189,970.367,9.562
10,20,316,21.88,44.434,970.514,10.454
10,20,316,21.88,46.143,972.418,10.827
10,80,316,22.002,43.213,970.294,12.165
10,80,316,22.002,78.369,966.778,10.534
10,80,316,22.002,48.096,970.514,6.894
10,78,316,22.002,43.213,970.294,12.093
10,78,316,22.002,78.369,966.778,10.44
10,78,316,22.002,48.096,970.514,6.866
10,60,316,22.002,43.213,970.294,11.461
10,60,316,22.002,78.369,966.778,9.708
